,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,avg_year,min_value_year,min_year,max_value_year,max_year,total_rainfall,state
19,19.282051282051274,18.449572649572644,13.57179487179486,7.066666666666671,9.364957264957269,140.48205128205126,372.7735042735042,368.5367521367522,193.3401709401709,39.41623931623933,12.494017094017094,8.260683760683763,1203.0350427350434,653.8,2007,1747.1,1919,140755.10000000006,East Madhya Pradesh
20,1.7555555555555549,1.17094017094017,1.2051282051282042,1.0974358974358966,5.715384615384613,120.65982905982906,350.3829059829059,258.8957264957264,147.77179487179487,20.91794871794871,6.810256410256411,1.41025641025641,917.8273504273501,392.6,1918,1620.1,1976,107385.79999999996,Gujarat Region
21,1.1205128205128208,1.588034188034188,1.2769230769230764,1.1632478632478631,4.593162393162394,74.06666666666665,195.72820512820508,119.89829059829057,74.99572649572653,14.856410256410255,5.992307692307694,1.1008547008547007,496.3982905982903,92.7,1987,1119.9,2010,58078.59999999997,Saurashtra & Kutch
22,1.2410256410256413,0.5384615384615385,1.3683760683760682,4.195726495726498,33.36239316239316,690.8752136752138,1075.3940170940173,684.3179487179486,353.60512820512827,113.69829059829055,24.272649572649573,4.653846153846154,2987.531623931625,1682.8,1905,4000.2,1958,349541.2000000001,Konkan & Goa
23,3.0025641025641034,1.448717948717948,3.599145299145301,9.00940170940171,22.770940170940168,147.3837606837607,249.85641025641027,184.8752136752137,157.62820512820514,70.49230769230769,25.55384615384614,5.8000000000000025,881.4316239316241,438.0,1918,1395.7,2006,103127.50000000003,Madhya Maharashtra
24,4.915384615384616,4.394017094017095,7.116239316239318,7.490598290598291,15.461538461538462,137.5188034188034,180.62564102564107,166.37008547008548,179.26495726495733,59.29829059829061,22.07350427350428,7.202564102564101,791.7452991452991,347.1,1972,1198.1,1990,92634.2,Matathwada
25,10.390598290598293,11.822222222222225,11.893162393162385,9.317948717948713,11.52222222222223,173.28888888888895,330.14273504273496,284.1393162393163,175.53675213675214,52.389743589743574,15.311111111111115,7.792307692307694,1093.5435897435902,578.5,1920,1606.3,1959,127944.60000000006,Vidarbha
26,14.023931623931615,18.966666666666654,15.245299145299144,16.53076923076924,20.989743589743586,197.85982905982905,398.082905982906,388.82820512820484,218.10256410256412,63.78034188034188,11.572649572649572,5.158974358974359,1369.1367521367529,904.6,1979,1974.0,1961,160189.0000000001,Chhattisgarh
27,7.37777777777778,12.71025641025641,13.132478632478636,26.384615384615383,62.77606837606837,124.47435897435902,173.2863247863248,175.89572649572648,181.73162393162394,183.90170940170938,77.08290598290603,11.550427350427352,1050.3042735042734,703.2,2002,1712.4,2010,122885.59999999999,Coastal Andhra Pradesh
28,7.581196581196584,9.524786324786325,12.571794871794875,17.938461538461535,25.602564102564113,143.082905982906,246.50769230769228,214.27094017094015,176.36324786324784,74.53931623931624,19.924786324786336,5.057264957264958,952.9709401709404,437.0,1920,1544.9,1988,111497.60000000002,Telangana
29,9.800000000000008,5.582905982905983,8.054700854700853,19.548717948717943,50.64188034188033,65.49487179487177,96.00512820512823,107.49487179487183,131.90769230769232,135.02478632478633,101.22991452991451,34.202564102564104,764.9880341880342,433.4,1904,1277.7,1996,89503.6,Rayalseema
30,23.752136752136764,13.209401709401703,19.471794871794874,44.42820512820516,70.22991452991454,52.11452991452991,71.19658119658116,96.08205128205127,111.52136752136751,181.95641025641024,175.3777777777777,81.1461538461539,940.4700854700853,318.0,2002,1365.3,2005,110034.99999999999,Tamil Nadu
31,1.9181034482758623,1.4923076923076928,6.271794871794872,30.501709401709395,122.59743589743591,842.2820512820514,1121.2948717948716,710.7914529914531,299.16581196581194,183.6461538461539,62.80940170940172,12.508547008547005,3397.637931034483,2510.9,1918,5553.9,1961,397523.6379310345,Coastal Karnataka
32,2.9641025641025642,3.121367521367522,7.1452991452991474,24.064102564102576,47.04188034188037,101.55811965811965,138.20940170940173,118.91965811965811,143.58803418803416,95.56239316239319,28.776923076923087,6.235897435897436,717.188888888889,470.3,1920,1095.6,1997,83911.1,North Interior Karnataka
33,2.952136752136752,4.095726495726496,9.494017094017096,41.92478632478632,92.5162393162393,141.39145299145295,230.15982905982915,173.54529914529908,137.64273504273504,138.47606837606835,53.69658119658122,11.651282051282056,1037.5555555555557,687.3,2016,1409.5,1961,121394.00000000001,South Interior Karnataka
34,12.171794871794868,15.37435897435897,37.12735042735042,109.4196581196581,229.98376068376066,653.1649572649571,695.9794871794871,420.6923076923078,245.86153846153834,291.9418803418804,162.55897435897444,39.98034188034187,2914.2470085470077,1870.9,2016,4257.8,1961,340966.8999999999,Kerala
35,27.7219298245614,15.672173913043476,15.006140350877196,44.40964912280703,162.97543859649127,329.2745614035085,280.7159292035399,206.90964912280708,162.86283185840702,165.5088495575222,123.43909090909095,61.821428571428584,1587.294285714286,992.6,1958,2361.6,2007,184126.13714285716,Lakshadweep
